ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,home_team,home_score,away_ts_pct,away_efg_pct,away_fg3a_per_fga_pct,away_fta_per_fga_pct,away_orb_pct,away_drb_pct,away_trb_pct,away_ast_pct,away_stl_pct,away_blk_pct,away_tov_pct,away_off_rtg,away_def_rtg,away_team,away_score,date,total_game_score,line,away_line,over_under
0.647,0.611,0.432,0.284,13.5,65,40.3,61,10.9,12.2,7.1,129.2,122.6,tor,118,0.594,0.571,0.424,0.247,35,86.5,59.7,61.9,5.5,8.7,12.9,122.6,129.2,nyk,112,20200124,230,-105,-105,218.5
0.532,0.5,0.481,0.284,17.1,65.9,41.5,61.8,6.3,5.5,13.3,102,115.7,brk,97,0.563,0.565,0.207,0.141,34.1,82.9,58.5,38.8,7.4,19,11.7,115.7,102,nyk,110,20200126,207,104,-115,219
0.632,0.576,0.326,0.384,16.7,77.1,48.9,58.1,6.7,4.8,9.9,121.9,101.7,mem,127,0.511,0.478,0.308,0.319,22.9,83.3,51.1,66.7,8.6,10.3,13.4,101.7,121.9,nyk,106,20200129,233,101,-111,222
0.584,0.513,0.413,0.4,19.4,76.2,50,64.7,8.1,12.5,18.5,103.7,105.7,orl,103,0.523,0.5,0.217,0.207,23.8,80.6,50,62.8,12.1,11.4,11.5,105.7,103.7,nyk,105,20200206,208,-105,-105,208
0.579,0.536,0.333,0.393,13.6,70.8,43.5,62.5,12.6,10.8,11.7,110.1,92.7,was,114,0.476,0.426,0.261,0.33,29.2,86.4,56.5,52.8,9.7,5.4,16.6,92.7,110.1,nyk,96,20200212,210,-106,-104,228.5
0.517,0.455,0.318,0.375,25.5,88.4,55.6,55.6,7.1,8.9,9.7,106.9,98.9,ind,106,0.533,0.5,0.309,0.309,11.6,74.5,44.4,60,7.1,11.7,14,98.9,106.9,nyk,98,20200221,204,104,-114,213
0.58,0.556,0.393,0.258,28.3,54.1,39.8,63.4,12.8,4.6,7.5,122.9,133.5,chi,115,0.628,0.6,0.235,0.388,45.9,71.7,60.2,61.7,6.4,7.4,13.9,133.5,122.9,nyk,125,20200229,240,-108,-102,213.5
0.581,0.521,0.596,0.287,15.1,56.5,34.3,64.1,10.4,7.5,10.2,116.8,118.7,hou,123,0.567,0.546,0.309,0.309,43.5,84.9,65.7,55.3,5.7,18.4,13.4,118.7,116.8,nyk,125,20200302,248,-105,-105,230.5
0.609,0.568,0.444,0.309,16.2,73.8,46.8,63.4,5.3,7.7,10.7,119.2,110.7,uta,112,0.56,0.524,0.235,0.212,26.2,83.8,53.2,56.1,3.2,2.2,12.3,110.7,119.2,nyk,104,20200304,216,-103,-107,219.5
0.589,0.552,0.323,0.26,22.2,68.3,44.2,55.3,8.3,9,3.6,130.4,106.6,okc,126,0.512,0.473,0.264,0.242,31.7,77.8,55.8,46.3,4.1,12.3,10.6,106.6,130.4,nyk,103,20200306,229,-102,-108,216.5
0.468,0.431,0.475,0.275,11.6,69.8,40.7,72.4,8.9,3.2,10.9,93.6,106.9,det,84,0.516,0.476,0.232,0.305,30.2,88.4,59.3,41.7,11.1,11.9,8.8,106.9,93.6,nyk,96,20200308,180,-108,-102,210.5
0.528,0.486,0.398,0.259,24,80,52,50,7.7,6,9.8,109.3,108.5,min,127,0.56,0.55,0.337,0.257,20,76,48,39.6,6.9,13.8,12.5,108.5,109.3,brk,126,20191023,253,-109,-101,229.5
0.584,0.574,0.309,0.346,20.5,73.2,45.9,44.7,13,9.8,21.8,101.6,105.3,nyk,109,0.608,0.577,0.474,0.436,26.8,79.5,54.1,56.8,10.3,3.6,21.9,105.3,101.6,brk,113,20191025,222,-109,-101,227.5
0.563,0.526,0.271,0.208,23.4,62.5,43.2,55.6,8.9,3.2,7.9,117,107.1,ind,118,0.517,0.495,0.333,0.28,37.5,76.6,56.8,51.2,5.9,7.1,15.4,107.1,117,brk,108,20191030,226,-107,-103,220.5
0.523,0.475,0.485,0.273,16.7,75.6,42.1,51.2,12,7.5,9.8,107.2,113.7,hou,116,0.632,0.606,0.376,0.329,24.4,83.3,57.9,61.9,7.4,13.7,17,113.7,107.2,brk,123,20191101,239,-105,-105,245
0.588,0.562,0.33,0.216,23.3,70.7,46.4,37.5,14.1,9.8,16.5,110.2,119,nop,125,0.647,0.62,0.446,0.304,29.3,76.7,53.6,65.3,11.5,4.6,18.1,119,110.2,brk,135,20191104,260,-108,-102,239.5
0.53,0.505,0.327,0.168,29.4,92.3,61.2,59.1,5.1,16,8.4,116.2,86.9,ind,115,0.455,0.423,0.405,0.286,7.7,70.6,38.8,60,2,10.3,8.7,86.9,116.2,brk,86,20191118,201,-102,-108,214
0.492,0.438,0.407,0.321,16.7,71.7,43.6,56.7,8.2,5.9,14.8,92.8,103,cho,91,0.504,0.456,0.433,0.256,28.3,83.3,56.4,52.8,11.2,2.1,13,103,92.8,brk,101,20191120,192,-105,-105,219
0.514,0.477,0.302,0.221,16.7,66.7,40.7,66.7,8.1,4.3,14.5,97.8,117,sac,97,0.613,0.58,0.42,0.383,33.3,83.3,59.3,53.7,9.1,5,16,117,97.8,brk,116,20191122,213,102,-112,215
0.523,0.489,0.301,0.226,30.8,71.1,49.5,39,10.8,13.5,15.7,104.9,109.8,bos,107,0.567,0.554,0.441,0.14,28.9,69.2,50.5,69.8,8.8,9.2,15.4,109.8,104.9,brk,112,20191129,219,102,-112,213.5
0.508,0.453,0.389,0.295,29.1,79.5,51.5,43.2,3.1,4.1,7.7,111.6,108.5,mia,109,0.541,0.516,0.462,0.176,20.5,70.9,48.5,60,3.1,8.6,10.9,108.5,111.6,brk,106,20191201,215,-107,-103,215
0.536,0.506,0.472,0.157,15.6,75,43.5,69.4,4.2,8.5,11.2,106,109.1,den,102,0.541,0.5,0.322,0.264,25,84.4,56.5,62.5,5.2,2.1,10.2,109.1,106,brk,105,20191208,207,-103,-107,212
0.553,0.494,0.398,0.364,30,65.3,47.5,55.6,2.1,12,7.3,121,115.7,cho,113,0.527,0.489,0.432,0.375,34.7,70,52.5,52.6,5.4,5.7,10.5,115.7,121,brk,108,20191211,221,-104,-106,216
0.476,0.459,0.302,0.198,15.2,72.1,42.7,51.4,8.9,18.6,14.6,87.8,107.5,phi,89,0.535,0.505,0.255,0.191,27.9,84.8,57.3,51.2,8.9,1.7,13.6,107.5,87.8,brk,109,20191215,198,-112,102,220
0.479,0.424,0.457,0.257,22.2,76,46,43.6,6.3,7.1,7.9,100.7,109.7,atl,112,0.543,0.515,0.3,0.28,24,77.8,54,50,7.2,7,11.8,109.7,100.7,brk,122,20191221,234,-111,100,231.5
0.477,0.451,0.315,0.163,24.1,83.9,54.5,43.2,6.2,7.1,11.6,97.7,85.2,nyk,94,0.437,0.353,0.641,0.462,16.1,75.9,45.5,81,3.1,4.8,12.2,85.2,97.7,brk,82,20191226,176,-108,-102,226.5
0.553,0.521,0.33,0.289,31.9,82.4,53.1,47.7,10.3,12.5,6,124,104.6,tor,121,0.622,0.575,0.522,0.507,17.6,68.1,46.9,75,4.1,16.9,22.7,104.6,124,brk,102,20200104,223,103,-114,217
0.53,0.473,0.402,0.315,16.3,79.6,49.5,50,10.1,4.9,12.5,101.9,94.5,okc,111,0.49,0.464,0.378,0.163,20.4,83.7,50.5,47.5,4.6,9.1,13.9,94.5,101.9,brk,103,20200107,214,-108,-102,217
0.6,0.559,0.341,0.247,9.8,72,44,59.1,6.3,6.1,6.9,118.1,122.3,mia,113,0.577,0.565,0.473,0.204,28,90.2,56,68.9,5.2,7.1,8.2,122.3,118.1,brk,117,20200110,230,-102,-109,218.5
0.422,0.392,0.495,0.113,6.8,80.6,34.7,71.9,15,7.8,10.5,80.5,101,atl,86,0.602,0.597,0.338,0.377,19.4,93.2,65.3,61,7.5,4.1,21.1,101,80.5,brk,108,20200112,194,-105,-105,226
0.598,0.571,0.391,0.163,17.9,75.6,48.8,41.3,8.3,4.7,7.5,122,110.7,uta,118,0.554,0.544,0.289,0.167,24.4,82.1,51.2,48.9,4.1,7.1,11,110.7,122,brk,107,20200114,225,-113,102,222.5
0.609,0.601,0.416,0.18,12.5,80.3,53.5,66.7,7.3,12,17.2,107.1,88.8,mil,117,0.455,0.409,0.495,0.172,19.7,87.5,46.5,69.7,10.1,13.5,13.8,88.8,107.1,brk,97,20200118,214,-107,-103,236.5
0.553,0.516,0.415,0.287,26.1,70.5,47.8,71.4,11.7,11.5,10.2,113.8,108,phi,117,0.578,0.549,0.358,0.42,29.5,73.9,52.2,56.4,6.8,3.6,18.7,108,113.8,brk,111,20200120,228,100,-110,218
0.623,0.601,0.404,0.213,25,83.7,55.9,59.6,8.6,13.3,12.7,122.8,108.4,lal,128,0.579,0.555,0.505,0.165,16.3,75,44.1,75,11.5,5.4,14.1,108.4,122.8,brk,113,20200123,241,-115,104,231.5
0.603,0.566,0.313,0.337,23.7,80,52.6,59.5,6.1,10.9,14.4,116.9,127,det,115,0.636,0.594,0.459,0.353,20,76.3,47.4,60.5,8.1,12.3,8.4,127,116.9,brk,125,20200129,240,-104,-106,225.5
0.606,0.558,0.395,0.302,25.6,84.4,50.7,64.3,6.9,6.1,11.8,116.6,131.5,chi,118,0.731,0.719,0.388,0.313,15.6,74.4,49.3,62,7.9,9.6,18,131.5,116.6,brk,133,20200131,251,-111,100,218
0.495,0.467,0.189,0.2,29.2,74.4,49.4,59,7,10.9,14,97.5,119.6,pho,97,0.606,0.567,0.382,0.236,25.6,70.8,50.6,65.1,8,6.8,14.8,119.6,97.5,brk,119,20200203,216,-106,-104,224.5
0.423,0.391,0.406,0.188,12.1,65.9,34.3,57.1,5.9,10.6,6.3,86.5,126.8,gsw,88,0.605,0.58,0.34,0.15,34.1,87.9,65.7,56.9,3.9,1.8,10.9,126.8,86.5,brk,129,20200205,217,-106,-104,222
0.475,0.45,0.478,0.144,12.2,75,43.3,61.8,6.1,7.5,12,92.4,102.6,tor,91,0.51,0.46,0.398,0.284,25,87.8,56.7,75,7.1,10.6,10.8,102.6,92.4,brk,101,20200212,192,-107,-103,224.5
0.596,0.567,0.382,0.191,16.3,72.3,45.6,61.4,6.2,15.3,9.4,118.3,116.3,orl,115,0.568,0.563,0.385,0.083,27.7,83.7,54.4,63,6.2,5.5,10.8,116.3,118.3,brk,113,20200224,228,102,-113,213.5
0.556,0.53,0.44,0.14,38.3,75.9,58.4,48.8,8.5,10.4,9.4,125.8,84.2,mem,118,0.405,0.372,0.467,0.189,24.1,61.7,41.6,50,6.4,7.1,11.8,84.2,125.8,brk,79,20200304,197,104,-115,223
0.578,0.522,0.37,0.293,4.4,80,42.2,58.1,2.8,8.3,5.5,113.1,131,sas,120,0.634,0.609,0.375,0.323,20,95.6,57.8,62.7,0.9,3.4,6,131,113.1,brk,139,20200306,259,-105,-105,226
0.519,0.489,0.37,0.272,10,83.9,38.3,59,13.6,8.8,6.4,103.8,106.7,chi,107,0.67,0.586,0.469,0.641,16.1,90,61.7,65.6,3.9,8.6,25.4,106.7,103.8,brk,110,20200308,217,-108,-102,218.5
0.644,0.592,0.356,0.322,17.1,78.3,51.9,67.4,7.8,6.1,10.8,124.3,114.6,orl,128,0.583,0.555,0.462,0.253,21.7,82.9,48.1,68.2,3.9,3.6,12.2,114.6,124.3,brk,118,20200731,246,-100,-112,210.5
0.551,0.506,0.352,0.307,22.2,73.5,48.9,65,6,10.5,10.7,109.8,117.7,was,110,0.555,0.483,0.367,0.411,26.5,77.8,51.1,60.5,5,7,9.4,117.7,109.8,brk,118,20200802,228,-105,-107,230.5
0.532,0.494,0.449,0.27,26,84.1,53.2,50,3,8.7,13.1,107,120.1,sac,106,0.605,0.587,0.465,0.326,15.9,74,46.8,71.4,9.1,6.1,8.4,120.1,107,brk,119,20200807,225,-109,-103,232.5
0.585,0.543,0.375,0.231,29.2,70,47.7,50,9.5,6.3,7.3,127.9,126.9,por,134,0.637,0.625,0.344,0.198,30,70.8,52.3,52.8,4.8,7.7,11.8,126.9,127.9,brk,133,20200813,267,-107,-105,239.5
0.601,0.555,0.512,0.22,23.3,80.3,56.7,71.1,8.7,19.4,19.7,103.9,80.8,tor,108,0.389,0.345,0.361,0.258,19.7,76.7,43.3,62.1,8.7,5,12.2,80.8,103.9,chi,84,20191026,192,-104,-106,219.5
0.555,0.518,0.341,0.282,24.4,77.1,52.8,51.2,10.9,16.3,14.3,104.9,110.9,det,106,0.565,0.528,0.449,0.258,22.9,75.6,47.2,74.4,5.9,1.8,14.6,110.9,104.9,chi,112,20191101,218,-107,-103,215
0.575,0.549,0.359,0.261,25.5,84.1,53.8,57.8,9.7,18.9,12.8,114.1,108.3,lal,118,0.589,0.588,0.376,0.271,15.9,74.5,46.2,51.2,10.6,6.8,14.4,108.3,114.1,chi,112,20191105,230,-108,-102,215
0.614,0.584,0.53,0.337,20.5,80.7,54.5,46.2,11.2,10.6,18.8,109.3,87.8,hou,117,0.444,0.398,0.327,0.184,19.3,79.5,45.5,56.8,13.1,12.8,12.4,87.8,109.3,chi,94,20191109,211,-104,-106,233.5
0.502,0.466,0.364,0.352,26,73.5,45.2,75,11.7,2.1,15,99.5,117.1,nyk,102,0.634,0.593,0.407,0.383,26.5,74,54.8,53.7,8.8,3.6,16.7,117.1,99.5,chi,120,20191112,222,100,-110,211.5
0.576,0.511,0.489,0.352,11.4,67.3,41.7,75,9.3,17.3,12.9,108.7,103.1,brk,117,0.509,0.401,0.429,0.451,32.7,88.6,58.3,46.9,7.4,4.4,14.8,103.1,108.7,chi,111,20191116,228,-103,-107,225
0.59,0.555,0.5,0.427,17.8,75.5,49,63.2,11.8,14.3,13.3,112.7,99,mil,115,0.49,0.464,0.351,0.144,24.5,82.2,51,64.1,5.9,14.6,11.9,99,112.7,chi,101,20191118,216,-105,-105,231
0.458,0.386,0.398,0.386,21.8,73.9,45.5,82.1,6,12.5,14.1,89.1,109.1,det,89,0.532,0.505,0.297,0.286,26.1,78.2,54.5,64.1,9,14,12,109.1,89.1,chi,109,20191120,198,-110,-101,222
0.635,0.582,0.481,0.354,25,71.4,51.8,84.6,10.3,5,17.2,119.3,111,mia,116,0.547,0.511,0.333,0.222,28.6,75,48.2,56.1,11.3,7.3,11.6,111,119.3,chi,108,20191122,224,-108,-102,216.5
0.593,0.562,0.303,0.247,31,84,59.8,50,8,10.6,13.2,116.4,93.5,por,117,0.496,0.471,0.453,0.233,16,69,40.2,66.7,8,6.5,15.2,93.5,116.4,chi,94,20191125,211,101,-112,226
0.47,0.422,0.313,0.219,21.6,77.8,47.9,64.9,13.7,13.6,10.2,97,103.9,mem,99,0.568,0.513,0.429,0.481,22.2,78.4,52.1,66.7,4.9,19.7,17.7,103.9,97,chi,106,20191204,205,-105,-105,223.5
0.62,0.599,0.338,0.31,18.2,76.7,51.3,63.2,9.8,8.5,19.1,108.6,106.4,gsw,100,0.543,0.54,0.466,0.057,23.3,81.8,48.7,53.8,11.9,4.3,13.4,106.4,108.6,chi,98,20191206,198,-106,-104,215
0.458,0.417,0.322,0.289,28,81.6,54.5,55.9,8.1,20.9,12.9,94.6,93.6,tor,93,0.483,0.461,0.517,0.157,18.4,72,45.5,85.7,6.1,6.6,12.8,93.6,94.6,chi,92,20191209,185,-114,104,214
0.54,0.5,0.458,0.313,22.2,81.6,49.4,74.3,6.6,7.1,19.6,96.4,128.5,atl,102,0.664,0.633,0.255,0.202,18.4,77.8,50.6,59.3,14.2,15.6,11.3,128.5,96.4,chi,136,20191211,238,-105,-105,220.5
0.47,0.418,0.392,0.266,24.4,81.7,57.1,70,9.5,8.9,18.5,87.4,76.9,cho,83,0.38,0.339,0.378,0.156,18.3,75.6,42.9,74.1,11.6,14.6,11.1,76.9,87.4,chi,73,20191213,156,103,-114,214
0.553,0.5,0.275,0.45,17.4,72.7,44.4,57.1,9.1,7.4,13.5,107.6,110.6,lac,106,0.587,0.553,0.365,0.212,27.3,82.6,55.6,52.5,12.2,15.5,15.5,110.6,107.6,chi,109,20191214,215,-108,-102,214
0.446,0.424,0.395,0.128,19.1,69.8,43.3,75,8.2,8.9,17.3,82.8,118.5,atl,81,0.608,0.58,0.356,0.218,30.2,80.9,56.7,51.2,13.3,9.6,15.1,118.5,82.8,chi,116,20191228,197,-107,-103,216.5
0.65,0.613,0.381,0.286,25.6,77.8,57.8,63,5.9,14.3,14.5,120.9,100.3,mil,123,0.461,0.453,0.411,0.075,22.2,74.4,42.2,65,9.8,3.8,8.3,100.3,120.9,chi,102,20191230,225,-101,-110,220.5
0.595,0.559,0.395,0.289,18.9,70,48.3,64.9,5.4,10.3,16.6,109.4,105.1,uta,102,0.483,0.452,0.383,0.181,30,81.1,51.7,59.5,8.6,10.9,9,105.1,109.4,chi,98,20200102,200,-105,-105,209.5
0.608,0.573,0.232,0.256,33.3,73.8,54.3,51.2,10.5,10.9,17.2,116.8,109.5,bos,111,0.555,0.506,0.425,0.388,26.2,66.7,45.7,67.6,15.8,7.9,13.8,109.5,116.8,chi,104,20200104,215,-100,-110,208.5
0.643,0.637,0.357,0.167,21.1,86.4,56.1,64.6,9.6,12.8,10.9,123.7,111.9,ind,116,0.603,0.575,0.513,0.2,13.6,78.9,43.9,43.2,6.4,5.6,14.7,111.9,123.7,chi,105,20200110,221,-102,-108,213.5
0.586,0.538,0.342,0.329,17.5,79.5,48.1,67.6,8.1,12.8,15,107.6,116.7,was,106,0.607,0.588,0.447,0.259,20.5,82.5,51.9,60.5,11.2,9.6,13.7,116.7,107.6,chi,115,20200115,221,-103,-107,229.5
0.698,0.651,0.397,0.315,24.1,87.9,58.1,67.5,5,8.1,24.5,115.2,117.2,cle,116,0.624,0.603,0.287,0.195,12.1,75.9,41.9,52.1,17.9,9.1,11.3,117.2,115.2,chi,118,20200118,234,-110,-100,214.5
0.57,0.564,0.512,0.279,20.8,73.3,46.2,65.9,6.9,5.6,15.7,109.2,116.1,min,110,0.583,0.518,0.357,0.44,26.7,79.2,53.8,53.8,8.9,4.8,10.7,116.1,109.2,chi,117,20200122,227,102,-113,219.5
0.543,0.494,0.395,0.259,16.7,81.4,49.4,68.6,8.5,19,12.6,104.1,86.1,sac,98,0.476,0.443,0.468,0.177,18.6,83.3,50.6,74.2,6.4,8.2,18.2,86.1,104.1,chi,81,20200124,179,-104,-106,217.5
0.562,0.524,0.305,0.415,25,71.4,48.5,55.3,2.1,10.7,10.2,116.4,117.5,sas,109,0.552,0.527,0.398,0.161,28.6,75,51.5,66.7,8.5,3.5,8.3,117.5,116.4,chi,110,20200127,219,-105,-105,213.5
0.655,0.655,0.437,0.218,23.7,76.6,52.9,77.6,11.4,10.9,18,118.3,112.6,nop,125,0.577,0.565,0.312,0.247,23.4,76.3,47.1,54.3,10.4,2,12.7,112.6,118.3,chi,119,20200206,244,-100,-110,231
0.594,0.527,0.378,0.392,25.7,74.5,53.7,62.9,9.7,7.1,16.4,110.9,100.1,cho,103,0.488,0.466,0.356,0.218,25.5,74.3,46.3,64.9,12.9,6.5,12,100.1,110.9,chi,93,20200220,196,-103,-107,210.5
0.562,0.5,0.349,0.36,38.6,73.2,55.3,68.4,10,8.9,16,111.7,103.8,pho,112,0.564,0.518,0.458,0.253,26.8,61.4,44.7,50,11,12.5,21.3,103.8,111.7,chi,104,20200222,216,-102,-108,222
0.658,0.589,0.411,0.493,20.6,73,47.9,64.9,14.2,6.8,21.3,110.8,119.3,was,117,0.675,0.667,0.457,0.346,27,79.4,52.1,60,14.2,9.3,21.8,119.3,110.8,chi,126,20200223,243,-112,102,229
0.678,0.645,0.395,0.461,21.2,69.8,48.7,59.5,8.4,10.6,10.7,130.3,128.2,okc,124,0.604,0.598,0.32,0.093,30.2,78.8,51.3,42.3,6.3,8.7,9.8,128.2,130.3,chi,122,20200225,246,-104,-106,219.5
0.577,0.548,0.5,0.238,23.1,74.5,51.2,65,9.1,8.6,14.7,107.9,109.9,dal,107,0.537,0.521,0.383,0.181,25.5,76.9,48.8,54.5,7.1,11.9,12.1,109.9,107.9,chi,109,20200302,216,-111,101,219
0.603,0.56,0.293,0.44,26.3,67.9,50.5,63.2,9,13.6,19,108.4,102.4,ind,108,0.492,0.459,0.392,0.155,32.1,73.7,49.5,67.5,12,11.3,14.1,102.4,108.4,chi,102,20200306,210,-108,-102,208
0.571,0.538,0.3,0.288,22,65,43.2,72.5,9.3,10,16.6,106.7,111.9,cle,103,0.596,0.571,0.405,0.179,35,78,56.8,54.8,8.3,10.7,18.8,111.9,106.7,chi,108,20200310,211,-107,-103,217.5
0.449,0.426,0.386,0.17,20.4,86.3,54,60.6,8.1,3.6,14.5,86.1,95.2,cle,85,0.498,0.483,0.349,0.221,13.7,79.6,46,64.9,12.2,7.4,12.1,95.2,86.1,orl,94,20191023,179,-106,-104,212
0.457,0.421,0.378,0.244,20.8,70.8,45.8,61.3,1.2,17.9,10.8,95.7,109.5,nyk,83,0.509,0.489,0.364,0.136,29.2,79.2,54.2,64.9,5.8,11.8,7,109.5,95.7,orl,95,20191030,178,-103,-107,209.5
0.609,0.597,0.505,0.194,26.8,82.5,59.2,51.1,10.8,7.4,11.4,121.1,89.6,mil,123,0.462,0.44,0.407,0.187,17.5,73.2,40.8,61.8,7.9,6.5,14,89.6,121.1,orl,91,20191101,214,-106,-104,214
0.505,0.432,0.384,0.534,15.9,77.3,46.6,55.6,8.5,5.3,12.6,97.2,92.9,den,91,0.479,0.465,0.337,0.128,22.7,84.1,53.4,59.5,8.5,15.6,14.2,92.9,97.2,orl,87,20191102,178,-103,-107,199.5
0.469,0.436,0.337,0.151,8.2,72.7,38.7,71.9,3,7.7,16.4,84.7,116.3,mem,86,0.563,0.511,0.301,0.29,27.3,91.8,61.3,54.5,9.9,17.5,7.9,116.3,84.7,orl,118,20191108,204,100,-110,209
0.585,0.577,0.22,0.055,25,82.5,53.8,64.6,6.6,5.7,8.8,119.2,111.5,ind,109,0.557,0.545,0.404,0.067,17.5,75,46.3,65.9,5.5,15.5,9.8,111.5,119.2,orl,102,20191110,211,-105,-105,202.5
0.501,0.484,0.33,0.143,17,81.3,49.5,62.5,4.9,9.3,13.4,94.7,109.3,phi,97,0.555,0.5,0.372,0.395,18.8,83,50.5,71.1,5.9,3.3,11.4,109.3,94.7,orl,112,20191113,209,-100,-110,207.5
0.584,0.579,0.292,0.112,19,70.2,46.1,51.1,8.4,13.8,10.5,115.1,117.2,sas,109,0.544,0.483,0.333,0.391,29.8,81,53.9,61.1,6.3,7.9,8.9,117.2,115.1,orl,111,20191115,220,-108,-102,211.5
0.592,0.572,0.423,0.124,18,72.5,42.2,67.4,7,4.1,8.1,121.3,125.4,was,121,0.635,0.58,0.437,0.299,27.5,82,57.8,58.1,5,5.4,12.5,125.4,121.3,orl,125,20191117,246,-106,-104,226.5
0.467,0.435,0.452,0.333,22,72.9,46.9,67.7,16.7,8.2,11.9,93.9,86.6,tor,90,0.462,0.391,0.372,0.346,27.1,78,53.1,63,10.4,23.9,19.7,86.6,93.9,orl,83,20191129,173,-105,-105,209
0.475,0.429,0.253,0.253,29.4,72.1,48.9,58.3,6.5,9.3,9,103.4,107.7,gsw,96,0.517,0.489,0.379,0.253,27.9,70.6,51.1,56.8,7.5,11.8,11,107.7,103.4,orl,100,20191201,196,102,-112,204.5
0.589,0.574,0.375,0.227,19,65.6,39.2,83.7,10.1,0,11.8,114.8,128.9,pho,114,0.682,0.659,0.294,0.235,34.4,81,60.8,55.1,9.1,12.7,16.8,128.9,114.8,orl,128,20191204,242,-111,101,213.5
0.503,0.494,0.356,0.218,26.7,82.2,54.4,54.1,10.7,7.3,12,103.1,93.5,lal,96,0.492,0.469,0.321,0.21,17.8,73.3,45.6,58.8,10.7,8.9,13.7,93.5,103.1,orl,87,20191211,183,-106,-104,211
0.709,0.686,0.453,0.151,22.6,72.9,53.2,43.8,5.6,13,8.9,144.7,119.1,hou,130,0.546,0.522,0.407,0.176,27.1,77.4,46.8,60,3.3,12.8,5.8,119.1,144.7,orl,107,20191213,237,-105,-105,220.5
0.502,0.472,0.42,0.17,21.6,85.7,50.5,57.1,7.2,9.1,13.7,98.2,106.4,chi,95,0.565,0.543,0.321,0.284,14.3,78.4,49.5,59,10.3,25.5,12.5,106.4,98.2,orl,103,20191223,198,-102,-109,206
0.504,0.46,0.333,0.241,15.6,79.2,48.4,65.7,9.9,5.2,13.5,95.8,96.8,phi,97,0.499,0.477,0.341,0.261,20.8,84.4,51.6,70.3,3.9,8.6,13.3,96.8,95.8,orl,98,20191227,195,-108,-102,210.5
0.571,0.537,0.358,0.21,27.5,78.8,56.5,53.8,8.4,6.3,18.4,105.6,97.2,atl,101,0.467,0.444,0.281,0.27,21.2,72.5,43.5,59.5,9.4,11.5,8.3,97.2,105.6,orl,93,20191230,194,-101,-109,209.5
0.472,0.419,0.463,0.288,21.3,84.8,52.7,53.3,7.3,4.3,16.6,89.2,110.2,mia,85,0.56,0.488,0.432,0.358,15.2,78.7,47.3,75.8,11.5,9.3,9.6,110.2,89.2,orl,105,20200103,190,-102,-108,206.5
0.55,0.538,0.43,0.151,27.5,80.4,52.6,52.4,3.3,6.3,7.5,120.1,105.7,uta,109,0.532,0.512,0.435,0.141,19.6,72.5,47.4,55.3,6.6,9.4,10,105.7,120.1,orl,96,20200104,205,-110,-100,206
0.426,0.385,0.49,0.198,19.7,75.6,43.4,62.5,10.9,1.8,10.3,88.3,100.2,brk,89,0.534,0.481,0.321,0.383,24.4,80.3,56.6,60,7.9,6.1,16,100.2,88.3,orl,101,20200106,190,-113,103,212
0.482,0.464,0.274,0.226,20.8,69.8,44,66.7,7.8,8.3,19.9,86.3,119.3,was,89,0.603,0.552,0.31,0.391,30.2,79.2,56,55.8,17.5,4.9,13.6,119.3,86.3,orl,123,20200108,212,103,-113,218.5
0.697,0.664,0.25,0.303,0,76.6,48,47.8,10,12.3,14.8,119.7,113.7,okc,120,0.576,0.554,0.38,0.174,23.4,100,52,59.1,9,5.3,12.4,113.7,119.7,orl,114,20200122,234,-107,-103,210.5
0.58,0.547,0.407,0.209,21.4,72.9,48.9,67.5,10.4,13.2,12.2,113.8,102.3,bos,109,0.498,0.467,0.411,0.211,27.1,78.6,51.1,50,5.2,2,12.5,102.3,113.8,orl,98,20200124,207,-101,-109,213
0.61,0.551,0.38,0.367,30,71.9,54.6,54.1,2.1,11.1,15.6,118.1,102.3,lac,112,0.445,0.395,0.337,0.337,28.1,70,45.4,79.4,9.5,14.3,5.2,102.3,118.1,orl,97,20200126,209,-103,-107,217.5
0.577,0.526,0.429,0.338,23.8,84.4,55.2,72.7,6.7,16,12.8,113.5,99.1,mia,102,0.492,0.452,0.398,0.205,15.6,76.2,44.8,63.6,5.6,11.4,9,99.1,113.5,orl,89,20200201,191,-108,-102,210.5
0.555,0.532,0.419,0.172,21.7,83.9,57.4,61.9,3.9,8.6,13.8,108,92.4,mil,111,0.456,0.429,0.408,0.143,16.1,78.3,42.6,75.7,9.7,11.1,8,92.4,108,orl,95,20200208,206,-102,-108,221.5
0.66,0.625,0.42,0.193,11.4,65.9,40.8,70.2,5,8.8,11.2,126.5,135.6,atl,126,0.645,0.621,0.4,0.232,34.1,88.6,59.2,66,9,9.8,8.7,135.6,126.5,orl,135,20200210,261,-106,-104,222.5
0.568,0.533,0.489,0.163,19.6,80.9,50.5,70,4.7,11.7,16.9,105.8,109.6,det,112,0.558,0.521,0.375,0.188,19.1,80.4,49.5,77.3,12.3,14.9,10.4,109.6,105.8,orl,116,20200212,228,-107,-103,208.5
0.639,0.601,0.452,0.31,20,72.4,51,60.5,6,11.5,13.6,121.6,105.7,dal,122,0.472,0.438,0.413,0.183,27.6,80,49,51.2,11,4.3,5.9,105.7,121.6,orl,106,20200221,228,-101,-110,221.5
