ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,teams,score,away_ts_pct,away_efg_pct,away_fg3a_per_fga_pct,away_fta_per_fga_pct,away_orb_pct,away_drb_pct,away_trb_pct,away_ast_pct,away_stl_pct,away_blk_pct,away_tov_pct,away_usg_pct,away_off_rtg,away_def_rtg,away_teams,away_score,date
.535,.442,.326,.372,21.3,84.6,54.5,73.5,4.6,1.5,14.5,100.0,99.5,100.4,pho,107,.501,.429,.293,.391,15.4,78.7,45.5,58.3,6.5,20.7,11.5,100.0,100.4,99.5,den,108,20191025
.576,.565,.440,.286,21.7,69.6,45.7,70.7,6.6,8.5,7.8,100.0,119.7,116.4,dal,109,.548,.533,.352,.143,30.4,78.3,54.3,55.8,6.6,2.1,9.4,100.0,116.4,119.7,den,106,20191029
.449,.415,.330,.284,25.5,77.5,48.4,71.9,12.2,7.9,11.6,100.0,90.2,110.5,mia,89,.586,.576,.267,.186,22.5,74.5,51.6,77.8,10.1,5.1,17.0,100.0,110.5,90.2,den,109,20191105
.519,.517,.302,.198,24.4,84.4,54.4,73.7,8.3,12.3,15.4,100.0,100.5,103.6,phi,97,.529,.500,.253,.195,15.6,75.6,45.6,71.8,10.4,18.3,9.6,100.0,103.6,100.5,den,100,20191108
.638,.620,.410,.410,28.6,70.0,52.9,68.2,1.0,7.9,12.5,100.0,127.6,123.6,atl,125,.532,.495,.394,.212,30.0,71.4,47.1,67.4,7.1,10.2,2.6,100.0,123.6,127.6,den,121,20191112
.456,.421,.400,.168,12.7,75.9,45.1,52.8,3.0,2.9,6.4,100.0,94.2,102.3,brk,93,.479,.475,.327,.099,24.1,87.3,54.9,60.5,4.1,5.3,6.2,100.0,102.3,94.2,den,101,20191114
.546,.500,.500,.329,21.4,69.4,47.3,59.4,9.3,3.0,18.7,100.0,98.2,108.5,hou,95,.522,.516,.287,.160,30.6,78.6,52.7,65.9,13.4,10.5,12.2,100.0,108.5,98.2,den,105,20191120
.505,.451,.333,.284,11.9,76.1,45.5,63.6,12.5,10.0,10.8,100.0,95.5,99.6,bos,92,.512,.483,.318,.148,23.9,88.1,54.5,61.5,7.3,9.3,15.4,100.0,99.6,95.5,den,96,20191122
.596,.573,.427,.146,17.5,60.4,40.9,61.0,4.4,3.3,12.1,100.0,114.9,128.2,pho,104,.574,.549,.341,.253,39.6,82.5,59.1,55.8,4.4,4.3,9.0,100.0,128.2,114.9,den,116,20191124
.499,.474,.421,.221,9.4,75.6,38.3,65.0,8.3,4.5,10.3,100.0,95.5,107.4,was,104,.584,.556,.267,.256,24.4,90.6,61.7,66.0,7.3,10.9,16.7,100.0,107.4,95.5,den,117,20191126
.540,.506,.286,.357,33.3,85.7,61.5,61.5,8.1,8.1,14.1,100.0,106.9,97.7,lal,105,.487,.440,.319,.187,14.3,66.7,38.5,70.3,9.2,6.7,10.0,100.0,97.7,106.9,den,96,20191203
.545,.529,.349,.128,17.5,65.1,42.2,53.7,4.5,13.5,8.1,100.0,111.0,127.8,por,99,.592,.580,.409,.216,34.9,82.5,57.8,59.5,6.7,3.6,9.4,100.0,127.8,111.0,den,114,20191212
.560,.506,.284,.284,17.1,75.0,45.7,57.9,7.2,5.2,14.1,100.0,104.4,112.6,okc,102,.578,.547,.318,.271,25.0,82.9,54.3,69.8,6.1,5.2,13.6,100.0,112.6,104.4,den,110,20191214
.534,.511,.340,.106,31.1,66.0,49.5,45.5,9.7,3.0,10.1,100.0,113.7,120.2,nyk,105,.542,.521,.298,.202,34.0,68.9,50.5,61.4,5.4,9.7,8.1,100.0,120.2,113.7,den,111,20191215
.540,.489,.333,.241,17.4,65.9,40.2,67.6,9.3,8.8,11.1,100.0,107.8,117.1,orl,104,.595,.542,.321,.298,34.1,82.6,59.8,70.0,8.3,5.2,15.2,100.0,117.1,107.8,den,113,20191218
.506,.471,.483,.310,32.0,75.0,51.1,55.6,8.4,13.1,12.4,100.0,104.7,114.1,min,100,.578,.551,.315,.135,25.0,68.0,48.9,61.4,9.4,11.1,13.7,100.0,114.1,104.7,den,109,20191220
.588,.556,.478,.133,34.1,74.5,56.5,56.1,9.4,9.1,15.9,100.0,117.2,104.7,nop,112,.500,.467,.402,.196,25.5,65.9,43.5,64.9,10.5,8.5,10.7,100.0,104.7,117.2,den,100,20191225
.579,.542,.357,.298,25.0,77.3,51.1,78.0,5.0,7.8,15.2,100.0,109.1,118.0,mem,110,.567,.532,.312,.290,22.7,75.0,48.9,62.2,8.9,7.4,8.7,100.0,118.0,109.1,den,119,20191228
.622,.606,.400,.200,25.0,72.2,48.6,71.1,5.4,7.7,11.5,100.0,123.1,128.4,sac,115,.634,.568,.358,.383,27.8,75.0,51.4,54.8,6.4,7.8,11.3,100.0,128.4,123.1,den,120,20191229
.586,.562,.416,.146,27.9,79.6,56.7,50.0,5.3,1.8,12.9,100.0,116.7,108.3,cle,111,.500,.474,.411,.189,20.4,72.1,43.3,56.1,9.5,7.7,4.6,100.0,108.3,116.7,den,103,20200111
.545,.500,.393,.310,22.2,78.0,48.8,55.3,8.3,9.6,12.8,100.0,107.8,118.2,lac,104,.611,.552,.325,.481,22.0,77.8,51.2,64.9,7.3,7.8,12.2,100.0,118.2,107.8,den,114,20200112
.493,.481,.432,.173,19.6,91.7,51.2,84.8,4.3,11.8,13.8,100.0,92.0,107.0,cho,86,.556,.538,.354,.316,8.3,80.4,48.8,73.7,8.6,15.2,10.9,100.0,107.0,92.0,den,100,20200115
.609,.576,.337,.221,25.6,69.2,46.3,72.1,1.1,6.2,12.9,100.0,121.0,112.5,ind,115,.524,.483,.261,.364,30.8,74.4,53.7,53.7,10.5,7.0,8.1,100.0,112.5,121.0,den,107,20200119
.551,.517,.375,.307,32.6,72.5,51.2,47.5,6.0,10.8,13.8,100.0,110.8,117.8,hou,110,.575,.532,.301,.215,27.5,67.4,48.8,63.6,10.1,5.5,12.1,100.0,117.8,110.8,den,117,20200126
.585,.571,.474,.218,12.5,78.9,44.9,66.7,4.3,10.3,15.8,100.0,106.7,113.1,uta,100,.562,.524,.318,.247,21.1,87.5,55.1,62.5,7.5,12.2,8.7,100.0,113.1,106.7,den,106,20200130
.492,.445,.341,.242,19.1,69.2,41.9,44.4,5.1,10.7,8.2,100.0,101.0,129.6,por,99,.629,.606,.378,.278,30.8,80.9,58.1,65.2,5.1,11.7,11.4,100.0,129.6,101.0,den,127,20200204
.625,.576,.376,.294,24.3,75.0,49.3,80.5,7.6,2.2,9.4,100.0,130.9,138.5,sas,120,.705,.675,.438,.288,25.0,75.7,50.7,75.6,7.6,9.4,10.0,100.0,138.5,130.9,den,127,20200210
.572,.570,.355,.290,20.4,92.9,53.8,61.7,7.6,6.3,10.3,100.0,114.7,110.9,lal,120,.594,.563,.284,.250,7.1,79.6,46.2,72.7,8.6,3.3,9.3,100.0,110.9,114.7,den,116,20200212
.564,.522,.444,.322,21.4,85.3,50.0,65.0,6.7,3.3,12.7,100.0,110.9,122.4,min,116,.657,.650,.333,.189,14.7,78.6,50.0,54.7,8.6,14.0,11.8,100.0,122.4,110.9,den,128,20200223
.543,.500,.506,.259,27.3,70.0,44.6,72.7,8.7,3.5,15.1,100.0,106.6,125.1,det,98,.671,.638,.250,.289,30.0,72.7,55.4,75.0,13.0,7.5,17.4,100.0,125.1,106.6,den,115,20200225
.580,.517,.427,.326,19.0,80.0,46.8,58.5,8.8,8.5,9.8,100.0,115.1,129.7,tor,118,.691,.675,.434,.361,20.0,81.0,53.2,80.9,5.9,2.0,14.3,100.0,129.7,115.1,den,133,20200301
.633,.622,.500,.268,12.8,61.2,39.8,73.8,8.5,4.5,10.7,100.0,122.9,105.9,gsw,116,.508,.466,.230,.299,38.8,87.2,60.2,56.4,6.4,12.2,13.2,100.0,105.9,122.9,den,100,20200303
.485,.461,.556,.200,20.8,86.0,50.0,67.6,7.8,7.5,14.8,100.0,92.8,106.5,mil,95,.549,.521,.436,.128,14.0,79.2,50.0,68.3,10.8,20.0,10.8,100.0,106.5,92.8,den,109,20200309
.708,.646,.403,.514,19.4,71.1,50.0,72.5,7.1,3.7,14.5,100.0,126.7,106.4,mia,125,.527,.483,.393,.270,28.9,80.6,50.0,71.8,7.1,4.7,16.0,100.0,106.4,126.7,den,105,20200801
.620,.592,.424,.217,28.3,70.3,47.0,69.8,7.4,10.7,8.2,100.0,132.8,122.2,por,125,.629,.607,.333,.202,29.7,71.7,53.0,68.2,5.3,7.5,14.9,100.0,122.2,132.8,den,115,20200806
.576,.552,.524,.210,27.3,75.0,49.5,72.3,5.1,5.6,16.1,100.0,112.5,114.2,uta,132,.553,.514,.343,.278,25.0,72.7,50.5,56.9,8.5,10.0,8.3,100.0,114.2,112.5,den,134,20200808
.652,.624,.435,.271,15.4,79.1,48.8,63.0,11.5,1.9,6.9,100.0,129.5,115.9,lac,124,.582,.569,.402,.218,20.9,84.6,51.2,76.7,4.2,6.3,11.2,100.0,115.9,129.5,den,111,20200812
.541,.512,.388,.247,20.9,74.4,47.7,54.1,4.2,14.0,12.9,100.0,107.0,117.5,lal,102,.612,.586,.383,.296,25.6,79.1,52.3,57.1,8.4,9.6,13.3,100.0,117.5,107.0,lac,112,20191022
.538,.518,.470,.169,20.5,76.3,46.3,66.7,5.0,6.0,19.1,100.0,95.6,110.5,cho,96,.602,.554,.398,.253,23.7,79.5,53.7,57.5,11.0,18.2,18.5,100.0,110.5,95.6,lac,111,20191028
.528,.494,.263,.338,20.0,78.4,51.0,41.7,6.0,7.7,17.1,100.0,96.4,102.4,sas,97,.501,.456,.286,.297,21.6,80.0,49.0,41.0,8.9,1.7,9.7,100.0,102.4,96.4,lac,103,20191031
.513,.462,.397,.397,14.3,63.3,40.7,51.6,4.2,10.0,13.3,100.0,99.0,110.6,uta,94,.491,.429,.348,.370,36.7,85.7,59.3,41.7,7.4,12.8,7.8,100.0,110.6,99.0,lac,105,20191103
.571,.520,.500,.347,25.9,74.1,50.0,42.9,6.2,16.4,11.7,100.0,113.8,109.4,mil,129,.545,.485,.316,.367,25.9,74.1,50.0,51.2,3.5,6.1,14.3,100.0,109.4,113.8,lac,124,20191106
.455,.428,.375,.154,27.9,72.3,47.2,46.2,6.8,6.1,10.5,100.0,97.5,103.3,por,101,.523,.461,.258,.337,27.7,72.1,52.8,51.3,5.8,18.5,14.3,100.0,103.3,97.5,lac,107,20191107
.480,.465,.353,.176,9.8,62.3,36.5,73.5,9.0,14.3,14.1,100.0,87.9,97.9,tor,88,.466,.413,.391,.326,37.7,90.2,63.5,73.5,9.0,12.7,15.3,100.0,97.9,87.9,lac,98,20191111
.475,.411,.267,.411,25.5,66.7,41.8,55.9,10.0,16.7,15.2,100.0,92.1,136.9,atl,101,.692,.629,.355,.376,33.3,74.5,58.2,60.0,9.1,18.2,14.9,100.0,136.9,92.1,lac,150,20191116
.504,.420,.360,.373,20.0,73.5,47.9,60.7,12.8,7.8,16.3,100.0,93.6,95.8,okc,88,.483,.460,.414,.161,26.5,80.0,52.1,65.7,7.4,10.4,15.4,100.0,95.8,93.6,lac,90,20191118
.472,.452,.433,.135,31.6,71.4,50.0,63.4,10.4,4.2,13.4,100.0,98.5,101.3,bos,104,.535,.511,.484,.172,28.6,68.4,50.0,66.7,11.4,15.3,18.7,100.0,101.3,98.5,lac,107,20191120
.591,.554,.512,.452,22.9,76.2,47.8,56.4,10.6,3.7,13.0,100.0,114.4,117.3,hou,119,.625,.592,.379,.276,23.8,77.1,52.2,60.0,8.7,9.8,16.3,100.0,117.3,114.4,lac,122,20191122
.515,.505,.418,.184,23.1,67.3,44.6,60.5,1.0,10.9,7.8,100.0,109.2,134.2,nop,109,.595,.551,.439,.337,32.7,76.9,55.4,58.7,4.0,8.8,5.1,100.0,134.2,109.2,lac,134,20191124
.549,.515,.294,.265,22.2,75.6,45.3,68.1,8.7,1.6,10.9,100.0,109.3,131.1,was,125,.672,.628,.340,.426,24.4,77.8,54.7,42.3,7.0,6.9,12.5,100.0,131.1,109.3,lac,150,20191201
.497,.467,.297,.165,24.0,77.1,50.0,51.3,5.0,10.0,11.8,100.0,97.9,118.1,por,97,.557,.548,.362,.266,22.9,76.0,50.0,58.1,7.1,4.7,8.7,100.0,118.1,97.9,lac,117,20191203
.465,.451,.343,.098,29.6,85.0,53.2,73.2,10.4,5.3,15.2,100.0,93.7,113.5,pho,99,.608,.584,.360,.247,15.0,70.4,46.8,51.1,13.2,6.0,13.2,100.0,113.5,93.7,lac,120,20191217
.618,.581,.430,.337,24.4,82.5,53.1,53.5,8.7,8.2,15.4,100.0,117.3,112.5,hou,122,.620,.593,.430,.221,17.5,75.6,46.9,53.5,9.6,14.3,16.0,100.0,112.5,117.3,lac,117,20191219
.642,.622,.407,.198,16.7,71.9,50.5,55.6,4.2,3.6,11.4,100.0,124.8,111.3,uta,120,.501,.432,.421,.284,28.1,83.3,49.5,62.9,9.4,7.8,6.1,100.0,111.3,124.8,lac,107,20191228
.512,.463,.351,.372,23.1,75.0,46.9,50.0,9.5,1.6,9.1,100.0,106.8,120.1,det,112,.622,.603,.304,.228,25.0,76.9,53.1,58.0,5.7,18.0,12.9,100.0,120.1,106.8,lac,126,20200102
.646,.604,.406,.292,23.9,75.4,52.4,73.5,7.5,14.1,7.7,100.0,131.9,107.4,mem,140,.515,.480,.297,.218,24.6,76.1,47.6,44.4,2.8,1.8,10.5,100.0,107.4,131.9,lac,114,20200104
.658,.643,.274,.440,20.0,74.4,46.8,45.8,10.4,7.8,13.8,100.0,124.6,127.4,nyk,132,.692,.651,.386,.398,25.6,80.0,53.2,55.6,3.8,4.9,16.3,100.0,127.4,124.6,lac,135,20200105
.467,.427,.406,.260,22.4,78.6,46.0,75.7,8.8,2.2,8.5,100.0,98.1,107.0,gsw,100,.582,.554,.464,.262,21.4,77.6,54.0,65.9,4.9,12.3,16.9,100.0,107.0,98.1,lac,109,20200110
.528,.495,.407,.165,17.0,69.6,43.0,65.8,5.0,10.7,11.8,100.0,103.5,128.6,cle,103,.620,.601,.404,.223,30.4,83.0,57.0,59.2,7.0,14.8,9.6,100.0,128.6,103.5,lac,128,20200114
.480,.467,.457,.174,10.9,78.3,41.6,66.7,4.0,6.3,8.3,100.0,94.2,121.0,orl,95,.588,.568,.337,.211,21.7,89.1,58.4,61.7,4.0,8.0,8.0,100.0,121.0,94.2,lac,122,20200116
.646,.619,.466,.205,28.2,76.6,54.7,61.4,11.3,13.1,9.4,100.0,127.4,105.8,sac,124,.500,.451,.337,.272,23.4,71.8,45.3,74.3,6.2,12.8,12.7,100.0,105.8,127.4,lac,103,20200130
.529,.446,.464,.440,13.6,76.0,46.8,70.6,8.4,6.3,14.5,100.0,99.5,110.7,min,106,.557,.520,.347,.184,24.0,86.4,53.2,44.4,7.5,15.6,10.9,100.0,110.7,99.5,lac,118,20200201
.515,.484,.389,.168,11.5,88.9,47.4,52.5,5.0,15.8,5.6,100.0,104.6,107.5,sas,105,.571,.530,.321,.286,11.1,88.5,52.6,71.8,3.0,3.4,11.3,100.0,107.5,104.6,lac,108,20200203
.543,.516,.452,.226,18.9,81.8,47.4,72.5,7.1,5.7,7.3,100.0,112.3,129.5,mia,111,.657,.640,.607,.213,18.2,81.1,52.6,77.8,6.1,9.8,10.2,100.0,129.5,112.3,lac,128,20200205
.558,.517,.348,.292,24.4,74.0,50.5,62.5,10.9,7.0,11.5,100.0,110.7,101.8,sac,112,.516,.448,.345,.333,26.0,75.6,49.5,58.8,6.9,5.2,16.0,100.0,101.8,110.7,lac,103,20200222
.491,.455,.303,.247,22.0,75.6,47.4,54.1,6.0,12.3,11.6,100.0,97.5,124.6,mem,97,.611,.585,.394,.181,24.4,78.0,52.6,70.2,7.0,8.1,10.6,100.0,124.6,97.5,lac,124,20200224
.525,.500,.275,.176,27.1,70.3,45.9,46.3,7.3,12.0,12.5,100.0,107.9,138.3,den,103,.675,.640,.438,.225,29.7,72.9,54.1,72.9,6.3,7.6,9.3,100.0,138.3,107.9,lac,132,20200228
.626,.616,.453,.211,24.4,81.8,50.0,56.3,7.1,7.7,8.0,100.0,132.6,138.7,phi,130,.723,.678,.316,.539,18.2,75.6,50.0,55.6,6.1,11.5,9.6,100.0,138.7,132.6,lac,136,20200301
.564,.506,.402,.322,20.9,70.6,47.9,56.4,8.0,12.7,10.8,100.0,112.6,103.6,lal,112,.504,.436,.360,.430,29.4,79.1,52.1,35.3,5.0,9.6,12.8,100.0,103.6,112.6,lac,103,20200308
.529,.500,.353,.329,18.4,83.0,50.0,63.2,3.9,2.5,15.6,100.0,99.6,121.8,nop,103,.615,.569,.540,.402,17.0,81.6,50.0,62.2,9.7,3.6,8.9,100.0,121.8,99.6,lac,126,20200801
.573,.557,.333,.146,21.6,80.5,47.8,55.6,5.1,0.0,7.3,100.0,120.2,118.2,pho,117,.594,.541,.341,.318,19.5,78.4,52.2,50.0,2.1,4.7,9.4,100.0,118.2,120.2,lac,115,20200804
.691,.671,.506,.224,21.6,79.2,54.1,68.1,5.0,8.8,14.6,100.0,128.9,119.9,brk,129,.589,.554,.387,.215,20.8,78.4,45.9,51.1,8.0,4.8,8.9,100.0,119.9,128.9,lac,120,20200809
.445,.425,.415,.208,18.3,75.5,44.0,47.4,4.5,12.5,12.2,100.0,91.7,95.2,okc,103,.524,.471,.435,.459,24.5,81.7,56.0,67.6,8.9,3.2,16.4,100.0,95.2,91.7,lac,107,20200814
.543,.471,.357,.300,8.8,77.1,48.8,65.5,8.3,3.3,21.7,100.0,88.9,98.3,uta,86,.492,.442,.302,.279,22.9,91.2,51.2,55.9,14.5,20.0,12.7,100.0,98.3,88.9,lal,95,20191025
.499,.440,.385,.253,26.0,76.2,48.9,54.3,7.0,6.5,12.2,100.0,101.5,120.6,cho,101,.605,.586,.333,.151,23.8,74.0,51.1,61.2,7.0,14.3,11.6,100.0,120.6,101.5,lal,120,20191027
.433,.363,.358,.242,22.8,76.7,46.0,64.5,9.2,5.0,16.7,100.0,83.6,110.2,mem,91,.582,.506,.302,.453,23.3,77.2,54.0,62.5,8.3,13.1,14.9,100.0,110.2,83.6,lal,120,20191029
.442,.388,.438,.300,17.4,74.4,43.5,64.3,9.5,3.5,11.7,100.0,84.8,100.7,mia,80,.513,.494,.360,.090,25.6,82.6,56.5,75.0,6.4,11.1,16.3,100.0,100.7,84.8,lal,95,20191108
.573,.551,.404,.247,15.6,73.5,45.7,60.5,5.9,12.5,11.6,100.0,112.0,103.1,tor,113,.508,.489,.319,.202,26.5,84.4,54.3,75.6,5.9,13.2,10.5,100.0,103.1,112.0,lal,104,20191110
.487,.455,.393,.191,20.8,63.9,39.3,80.6,8.0,10.1,15.0,100.0,93.8,119.8,gsw,94,.619,.590,.225,.202,36.1,79.2,60.7,64.6,8.0,11.1,16.4,100.0,119.8,93.8,lal,120,20191113
.564,.537,.476,.110,24.4,76.7,51.2,66.7,7.7,0.0,16.5,100.0,106.8,109.0,sac,97,.546,.488,.457,.272,23.3,75.6,48.8,64.7,12.1,14.0,12.5,100.0,109.0,106.8,lal,99,20191115
.521,.477,.326,.291,22.0,73.7,46.8,43.2,10.9,3.7,15.7,100.0,100.0,120.8,atl,101,.635,.612,.393,.180,26.3,78.0,53.2,55.3,9.9,24.1,14.3,100.0,120.8,100.0,lal,122,20191117
.588,.531,.350,.313,20.0,68.9,45.9,57.9,10.3,3.4,14.2,100.0,110.7,115.9,okc,107,.575,.562,.348,.213,31.1,80.0,54.1,67.4,9.3,15.4,14.1,100.0,115.9,110.7,lal,112,20191119
.493,.448,.385,.198,24.5,82.1,48.9,65.8,9.4,3.6,14.0,100.0,96.5,117.1,was,103,.629,.598,.368,.322,17.9,75.5,51.1,64.4,8.4,13.6,15.3,100.0,117.1,96.5,lal,125,20191129
.543,.521,.505,.186,30.8,79.5,53.1,57.1,11.0,1.7,11.0,100.0,114.5,100.4,dal,114,.532,.500,.310,.184,20.5,69.2,46.9,62.5,9.0,6.3,15.3,100.0,100.4,114.5,lal,100,20191201
.655,.613,.440,.310,16.2,71.4,43.1,61.4,4.9,9.5,13.6,100.0,123.4,140.2,min,125,.691,.660,.330,.213,28.6,83.8,56.9,58.2,8.9,2.1,8.9,100.0,140.2,123.4,lal,142,20191208
.608,.549,.348,.326,38.6,60.0,49.4,68.9,14.1,3.7,7.1,100.0,138.7,112.7,den,128,.561,.530,.349,.265,40.0,61.4,50.6,46.2,7.6,15.0,17.0,100.0,112.7,138.7,lal,104,20191222
.560,.512,.294,.376,30.2,75.5,54.3,61.5,6.0,11.8,13.9,100.0,110.2,105.3,lac,111,.504,.469,.469,.219,24.5,69.8,45.7,61.5,10.9,16.7,11.0,100.0,105.3,110.2,lal,106,20191225
.486,.433,.483,.225,28.3,84.2,53.6,53.1,11.2,7.3,15.5,100.0,96.8,110.1,dal,95,.598,.545,.295,.359,15.8,71.7,46.4,73.7,12.2,15.2,15.0,100.0,110.1,96.8,lal,108,20191229
.557,.523,.267,.267,25.6,73.5,51.1,76.2,7.0,4.8,12.7,100.0,107.3,117.3,pho,107,.557,.517,.311,.378,26.5,74.4,48.9,58.1,9.0,7.9,10.3,100.0,117.3,107.3,lal,117,20200101
.538,.525,.363,.069,18.8,79.5,46.0,50.0,3.9,17.5,9.5,100.0,110.4,120.2,nop,113,.626,.581,.337,.326,20.5,81.3,54.0,67.4,8.8,6.2,10.9,100.0,120.2,110.4,lal,123,20200103
.530,.442,.333,.449,13.3,77.1,46.2,72.4,7.9,8.3,14.6,100.0,97.6,104.5,det,99,.519,.489,.217,.250,22.9,86.7,53.8,54.8,7.9,38.5,11.3,100.0,104.5,97.6,lal,106,20200105
.426,.411,.211,.168,26.3,84.2,49.5,40.5,9.9,6.5,13.6,100.0,86.3,116.1,nyk,87,.641,.604,.439,.256,15.8,73.7,50.5,65.9,10.9,14.7,15.7,100.0,116.1,86.3,lal,117,20200107
.518,.488,.294,.282,22.7,73.2,47.1,55.3,4.0,1.7,16.6,100.0,99.6,128.7,cle,99,.638,.608,.341,.318,26.8,77.3,52.9,68.8,8.0,5.0,8.2,100.0,128.7,99.6,lal,128,20200113
.557,.511,.277,.309,27.1,72.9,50.0,51.2,9.7,3.4,10.9,100.0,115.0,114.0,orl,119,.579,.572,.392,.113,27.1,72.9,50.0,70.8,6.8,8.8,13.6,100.0,114.0,115.0,lal,118,20200115
.598,.572,.371,.216,12.2,64.2,39.2,51.0,9.5,12.5,4.5,100.0,121.1,113.5,por,127,.549,.526,.333,.292,35.8,87.8,60.8,62.2,1.9,16.4,14.2,100.0,113.5,121.1,lal,119,20200131
.523,.511,.297,.165,13.2,63.6,32.6,52.5,6.3,3.5,5.8,100.0,106.7,135.0,sas,102,.672,.659,.329,.294,36.4,86.8,67.4,56.0,5.2,6.3,12.7,100.0,135.0,106.7,lal,129,20200204
.651,.618,.494,.212,15.8,83.8,49.3,46.5,7.8,6.7,14.7,100.0,117.7,108.0,hou,121,.566,.544,.341,.176,16.2,84.2,50.7,73.3,9.7,9.3,13.3,100.0,108.0,117.7,lal,111,20200206
.558,.493,.408,.408,6.5,61.9,33.0,81.3,7.1,3.7,12.7,100.0,101.3,126.7,pho,100,.613,.593,.407,.275,38.1,93.5,67.0,59.6,8.1,8.9,13.6,100.0,126.7,101.3,lal,125,20200210
.497,.484,.163,.337,30.2,73.9,50.5,52.4,8.7,1.8,13.2,100.0,101.1,112.7,mem,105,.565,.529,.337,.465,26.1,69.8,49.5,61.0,8.7,18.2,11.9,100.0,112.7,101.1,lal,117,20200221
.582,.536,.410,.361,18.6,76.6,48.9,52.6,6.8,5.8,15.0,100.0,109.2,111.2,bos,112,.557,.517,.395,.430,23.4,81.4,51.1,51.3,8.8,8.2,11.3,100.0,111.2,109.2,lal,114,20200223
.549,.500,.314,.349,14.0,73.6,46.9,79.5,9.0,3.4,16.8,100.0,98.5,106.7,nop,109,.530,.505,.431,.206,26.4,86.0,53.1,60.0,9.0,20.3,12.6,100.0,106.7,98.5,lal,118,20200225
.570,.541,.471,.235,26.7,75.0,49.4,63.2,10.5,1.9,13.8,100.0,112.6,126.3,phi,107,.639,.610,.384,.209,25.0,73.3,50.6,54.3,9.5,13.3,12.2,100.0,126.3,112.6,lal,120,20200303
.520,.483,.483,.258,10.6,80.0,46.4,59.5,7.2,1.7,16.1,100.0,92.7,101.7,mil,103,.525,.451,.352,.418,20.0,89.4,53.6,50.0,9.9,8.7,12.9,100.0,101.7,92.7,lal,113,20200306
.519,.483,.444,.256,26.9,80.5,50.5,64.9,7.4,6.4,9.1,100.0,109.5,107.4,brk,104,.553,.546,.460,.138,19.5,73.1,49.5,60.0,7.4,8.0,13.2,100.0,107.4,109.5,lal,102,20200310
.585,.541,.486,.378,10.5,74.4,44.4,53.1,6.0,10.9,18.8,100.0,101.2,103.2,lac,101,.524,.457,.439,.451,25.6,89.5,55.6,65.6,6.0,7.9,14.0,100.0,103.2,101.2,lal,103,20200730
.554,.462,.304,.456,10.0,82.8,53.1,50.0,8.9,3.9,12.1,100.0,104.1,85.3,okc,105,.427,.381,.420,.330,17.2,90.0,46.9,54.8,6.9,5.5,9.8,100.0,85.3,104.1,lal,86,20200805
.694,.669,.299,.299,35.7,64.1,52.2,60.0,6.8,3.8,13.8,100.0,136.3,139.7,den,121,.652,.630,.358,.395,35.9,64.3,47.8,63.6,9.0,7.4,9.5,100.0,139.7,136.3,lal,124,20200810
.678,.679,.495,.126,22.0,70.0,48.4,68.5,11.5,3.2,12.3,100.0,130.1,116.7,sac,136,.583,.566,.357,.153,30.0,78.0,51.6,60.4,5.7,2.1,14.0,100.0,116.7,130.1,lal,122,20200813
.644,.606,.353,.259,14.3,72.9,48.2,50.0,7.8,10.0,14.5,100.0,119.5,109.7,por,122,.566,.511,.425,.310,27.1,85.7,51.8,45.9,9.8,3.6,14.7,100.0,109.7,119.5,sac,112,20191025
.471,.418,.367,.214,36.5,70.0,52.9,52.8,8.7,9.3,8.5,100.0,109.8,102.2,den,101,.479,.462,.407,.176,30.0,63.5,47.1,69.4,6.5,12.9,10.9,100.0,102.2,109.8,sac,94,20191028
.654,.643,.381,.167,25.6,78.3,54.1,65.2,7.9,6.0,18.2,100.0,116.3,109.4,cho,118,.548,.531,.479,.125,21.7,74.4,45.9,59.1,10.8,9.6,12.9,100.0,109.4,116.3,sac,111,20191030
.595,.555,.384,.370,18.2,73.2,48.6,51.4,12.8,9.1,16.7,100.0,107.5,108.6,uta,101,.557,.536,.345,.202,26.8,81.8,51.4,36.6,8.5,6.7,14.9,100.0,108.6,107.5,sac,102,20191101
.549,.494,.390,.390,16.7,75.0,46.5,44.1,4.1,9.3,15.9,100.0,101.1,109.2,por,99,.549,.506,.372,.302,25.0,83.3,53.5,63.2,9.2,10.6,12.6,100.0,109.2,101.1,sac,107,20191112
.535,.476,.366,.293,22.2,78.3,50.5,76.5,7.4,5.6,13.1,100.0,105.2,106.3,bos,99,.530,.506,.393,.135,21.7,77.8,49.5,57.9,8.5,13.5,11.3,100.0,106.3,105.2,sac,100,20191117
.558,.494,.404,.382,28.6,75.8,47.6,63.2,11.3,8.3,8.8,100.0,119.3,123.4,pho,116,.667,.614,.392,.316,24.2,71.4,52.4,66.7,7.2,13.2,16.7,100.0,123.4,119.3,sac,120,20191119
.504,.477,.368,.241,19.6,75.0,49.0,63.9,10.8,7.9,14.3,100.0,95.4,98.4,den,97,.475,.427,.344,.219,25.0,80.4,51.0,59.5,11.8,7.3,11.7,100.0,98.4,95.4,sac,100,20191130
.644,.587,.493,.387,8.8,74.4,43.8,55.6,9.1,0.0,17.0,100.0,114.1,107.0,chi,113,.577,.536,.398,.241,25.6,91.2,56.2,55.0,7.1,13.2,16.4,100.0,107.0,114.1,sac,106,20191202
